Taxa	Genotype	Country	Date
GU456683.1	HBV-D	Iran, Islamic Republic of	2007
GU456682.1	HBV-D	Iran, Islamic Republic of	2007
GU456681.1	HBV-D	Iran, Islamic Republic of	2007
GU456680.1	HBV-D	Iran, Islamic Republic of	2007
GU456679.1	HBV-D	Iran, Islamic Republic of	2007
GU456678.1	HBV-D	Iran, Islamic Republic of	2007
GU456677.1	HBV-D	Iran, Islamic Republic of	2007
GU456676.1	HBV-D	Iran, Islamic Republic of	2007
GU456675.1	HBV-D	Iran, Islamic Republic of	2007
GU456674.1	HBV-D	Iran, Islamic Republic of	2007
GU456673.1	HBV-D	Iran, Islamic Republic of	2007
GU456672.1	HBV-D	Iran, Islamic Republic of	2007
GU456671.1	HBV-D	Iran, Islamic Republic of	2007
GU456670.1	HBV-D	Iran, Islamic Republic of	2007
GU456669.1	HBV-D	Iran, Islamic Republic of	2007
GU456668.1	HBV-D	Iran, Islamic Republic of	2007
GU456667.1	HBV-D	Iran, Islamic Republic of	2007
GU456666.1	HBV-D	Iran, Islamic Republic of	2007
GU456665.1	HBV-D	Iran, Islamic Republic of	2007
GU456664.1	HBV-D	Iran, Islamic Republic of	2007
GU456663.1	HBV-D	Iran, Islamic Republic of	2007
GU456662.1	HBV-D	Iran, Islamic Republic of	2007
GU456661.1	HBV-D	Iran, Islamic Republic of	2007
GU456660.1	HBV-D	Iran, Islamic Republic of	2007
GU456659.1	HBV-D	Iran, Islamic Republic of	2007
GU456658.1	HBV-D	Iran, Islamic Republic of	2007
GU456657.1	HBV-D	Iran, Islamic Republic of	2007
GU456656.1	HBV-D	Iran, Islamic Republic of	2007
GU456655.1	HBV-D	Iran, Islamic Republic of	2007
GU456654.1	HBV-D	Iran, Islamic Republic of	2007
GU456653.1	HBV-D	Iran, Islamic Republic of	2007
GU456652.1	HBV-D	Iran, Islamic Republic of	2007
GU456651.1	HBV-D	Iran, Islamic Republic of	2007
GU456650.1	HBV-D	Iran, Islamic Republic of	2007
GU456649.1	HBV-D	Iran, Islamic Republic of	2007
GU456648.1	HBV-D	Iran, Islamic Republic of	2007
GU456647.1	HBV-D	Iran, Islamic Republic of	2007
GU456646.1	HBV-D	Iran, Islamic Republic of	2007
GU456645.1	HBV-D	Iran, Islamic Republic of	2007
GU456644.1	HBV-D	Iran, Islamic Republic of	2007
GU456643.1	HBV-D	Iran, Islamic Republic of	2007
GU456642.1	HBV-D	Iran, Islamic Republic of	2007
GU456641.1	HBV-D	Iran, Islamic Republic of	2007
GU456640.1	HBV-D	Iran, Islamic Republic of	2007
GU456639.1	HBV-D	Iran, Islamic Republic of	2007
GU456638.1	HBV-D	Iran, Islamic Republic of	2007
GU456637.1	HBV-D	Iran, Islamic Republic of	2007
GU456636.1	HBV-D	Iran, Islamic Republic of	2007
GU456635.1	HBV-D	Iran, Islamic Republic of	2007
GU451682.1	HBV-B	China	2008
GU434374.1	HBV-C	China	2006
GU434373.1	HBV-B	China	2006
GU434372.1	HBV-B	China	2006
GU385774.1	HBV-C	China	2008
GU357846.1	HBV-D	China	2006
GU357845.1	HBV-C	China	2006
GU357844.1	HBV-I	China	2006
GU357843.1	HBV-C	China	2006
GU357842.1	HBV-B	China	2006
GU332707.1	HBV-B	China	2008
GU332706.1	HBV-B	China	2008
GU332705.1	HBV-B	China	2008
GU332704.1	HBV-B	China	2008
GU332703.1	HBV-B	China	2008
GU332702.1	HBV-B	China	2008
GU332701.1	HBV-B	China	2008
GU332700.1	HBV-B	China	2008
GU332699.1	HBV-B	China	2008
GU332698.1	HBV-B	China	2008
GU332697.1	HBV-B	China	2008
GU332696.1	HBV-B	China	2008
GU332695.1	HBV-B	China	2008
GU332694.1	HBV-B	China	2008
GU332693.1	HBV-B	China	2008
GU332692.1	HBV-B	China	2008
GU332691.1	HBV-B	China	2008
GU332690.1	HBV-B	China	2008
GU168597.1	HBV-B	China	2008
GU168596.1	HBV-B	China	2008
GU168595.1	HBV-B	China	2008
GU168594.1	HBV-B	China	2008
GQ924660.1	HBV-B	Malaysia	2007
GQ924659.1	HBV-B	Malaysia	2006
GQ924658.1	HBV-C	Malaysia	2007
GQ924657.1	HBV-C	Malaysia	2007
GQ924656.1	HBV-B	Malaysia	2007
GQ924655.1	HBV-C	Malaysia	2007
GQ924654.1	HBV-B	Malaysia	2007
GQ924653.1	HBV-B	Malaysia	2007
GQ924652.1	HBV-D	Malaysia	2007
GQ924651.1	HBV-B	Malaysia	2007
GQ924650.1	HBV-C	Malaysia	2007
GQ924649.1	HBV-C	Malaysia	2007
GQ924648.1	HBV-B	Malaysia	2007
GQ924647.1	HBV-B	Malaysia	2007
GQ924646.1	HBV-B	Malaysia	2007
GQ924645.1	HBV-B	Malaysia	2007
GQ924644.1	HBV-B	Malaysia	2007
GQ924643.1	HBV-C	Malaysia	2007
GQ924642.1	HBV-C	Malaysia	2007
GQ924641.1	HBV-B	Malaysia	2007
GQ924640.1	HBV-B	Malaysia	2007
GQ924639.1	HBV-B	Malaysia	2007
GQ924638.1	HBV-B	Malaysia	2007
GQ924637.1	HBV-B	Malaysia	2007
GQ924636.1	HBV-C	Malaysia	2007
GQ924635.1	HBV-B	Malaysia	2007
GQ924634.1	HBV-B	Malaysia	2006
GQ924633.1	HBV-C	Malaysia	2006
GQ924632.1	HBV-B	Malaysia	2006
GQ924631.1	HBV-B	Malaysia	2006
GQ924630.1	HBV-B	Malaysia	2006
GQ924629.1	HBV-C	Malaysia	2006
GQ924628.1	HBV-B	Malaysia	2006
GQ924627.1	HBV-B	Malaysia	2006
GQ924626.1	HBV-B	Malaysia	2006
GQ924625.1	HBV-B	Malaysia	2006
GQ924624.1	HBV-B	Malaysia	2006
GQ924623.1	HBV-C	Malaysia	2006
GQ924622.1	HBV-C	Malaysia	2006
GQ924621.1	HBV-B	Malaysia	2006
GQ924620.1	HBV-C	Malaysia	2006
GQ924619.1	HBV-C	Malaysia	2006
GQ924618.1	HBV-C	Malaysia	2006
GQ924617.1	HBV-B	Malaysia	2006
GQ924616.1	HBV-C	Malaysia	2006
GQ924615.1	HBV-C	Malaysia	2006
GQ924614.1	HBV-C	Malaysia	2006
GQ924613.1	HBV-C	Malaysia	2006
GQ924612.1	HBV-C	Malaysia	2006
GQ924611.1	HBV-B	Malaysia	2006
GQ924610.1	HBV-B	Malaysia	2006
GQ924609.1	HBV-C	Malaysia	2006
GQ924608.1	HBV-B	Malaysia	2006
GQ924607.1	HBV-B	Malaysia	2006
GQ924606.1	HBV-B	Malaysia	2006
GQ924605.1	HBV-B	Malaysia	2006
GQ924604.1	HBV-C	Malaysia	2006
GQ924603.1	HBV-B	Malaysia	2006
GQ922005.1	HBV-D	Canada	1984
GQ922004.1	HBV-D	Canada	1984
GQ922003.1	HBV-D	Canada	1984
GQ922002.1	HBV-D	Canada	1985
GQ922001.1	HBV-D	Canada	1984
GQ922000.1	HBV-D	Canada	1985
GQ872211.1	HBV-B	Korea, Republic of	2007
GQ872210.1	HBV-B	Korea, Republic of	2006
GQ856585.1	HBV-C	Cambodia	2008
GQ477504.1	HBV-A	Poland	2006
GQ477503.1	HBV-A	Poland	2006
GQ477502.1	HBV-A	Poland	2006
GQ477501.1	HBV-A	Poland	2006
GQ477500.1	HBV-A	Poland	2006
GQ477499.1	HBV-A	Poland	2006
GQ477498.1	HBV-A	Poland	2006
GQ477497.1	HBV-A	Poland	2006
GQ477496.1	HBV-A	Poland	2006
GQ477495.1	HBV-A	Poland	2006
GQ477494.1	HBV-A	Poland	2006
GQ477493.1	HBV-A	Poland	2006
GQ477492.1	HBV-A	Poland	2006
GQ477491.1	HBV-A	Poland	2006
GQ477490.1	HBV-A	Poland	2006
GQ477489.1	HBV-A	Poland	2006
GQ477488.1	HBV-A	Poland	2006
GQ477487.1	HBV-A	Poland	2006
GQ477486.1	HBV-A	Poland	2006
GQ477485.1	HBV-A	Poland	2006
GQ477484.1	HBV-A	Poland	2006
GQ477483.1	HBV-A	Poland	2006
GQ477482.1	HBV-A	Poland	2006
GQ477481.1	HBV-A	Poland	2006
GQ477480.1	HBV-A	Poland	2006
GQ477479.1	HBV-A	Poland	2006
GQ477478.1	HBV-A	Poland	2006
GQ477477.1	HBV-A	Poland	2006
GQ477476.1	HBV-A	Poland	2006
GQ477475.1	HBV-A	Poland	2006
GQ477474.1	HBV-A	Poland	2006
GQ477473.1	HBV-A	Poland	2006
GQ477472.1	HBV-A	Poland	2006
GQ477471.1	HBV-A	Poland	2006
GQ477470.1	HBV-A	Poland	2006
GQ477469.1	HBV-A	Poland	2006
GQ477468.1	HBV-A	Poland	2006
GQ477467.1	HBV-A	Poland	2006
GQ477466.1	HBV-A	Poland	2006
GQ477465.1	HBV-A	Poland	2006
GQ477464.1	HBV-A	Poland	2006
GQ477463.1	HBV-A	Poland	2006
GQ477462.1	HBV-A	Poland	2006
GQ477461.1	HBV-A	Poland	2006
GQ477460.1	HBV-A	Poland	2006
GQ477459.1	HBV-D	Poland	2006
GQ477458.1	HBV-D	Poland	2006
GQ477457.1	HBV-D	Poland	2006
GQ477456.1	HBV-D	Poland	2006
GQ477455.1	HBV-D	Poland	2006
GQ477454.1	HBV-D	Poland	2006
GQ477453.1	HBV-D	Poland	2006
GQ477452.1	HBV-D	Poland	2006
GQ475357.1	HBV-B	Korea, Republic of	2008
GQ475356.1	HBV-C	Korea, Republic of	2008
GQ475355.1	HBV-B	Korea, Republic of	2008
GQ475354.1	HBV-B	Korea, Republic of	2008
GQ475353.1	HBV-C	Korea, Republic of	2008
GQ475352.1	HBV-B	Korea, Republic of	2008
GQ475351.1	HBV-B	Korea, Republic of	2008
GQ475350.1	HBV-B	Korea, Republic of	2008
GQ475349.1	HBV-B	Korea, Republic of	2008
GQ475348.1	HBV-B	Korea, Republic of	2008
GQ475347.1	HBV-B	Korea, Republic of	2008
GQ475346.1	HBV-B	Korea, Republic of	2008
GQ475345.1	HBV-B	Korea, Republic of	2008
GQ475344.1	HBV-B	Korea, Republic of	2008
GQ475343.1	HBV-B	Korea, Republic of	2008
GQ475342.1	HBV-B	Korea, Republic of	2008
GQ475341.1	HBV-B	Korea, Republic of	2008
GQ475340.1	HBV-B	Korea, Republic of	2008
GQ475339.1	HBV-B	Korea, Republic of	2008
GQ475338.1	HBV-B	Korea, Republic of	2008
GQ475337.1	HBV-B	Korea, Republic of	2008
GQ475336.1	HBV-B	Korea, Republic of	2008
GQ475335.1	HBV-B	Korea, Republic of	2008
GQ475334.1	HBV-B	Korea, Republic of	2008
GQ475333.1	HBV-B	Korea, Republic of	2008
GQ475332.1	HBV-B	Korea, Republic of	2008
GQ475331.1	HBV-B	Korea, Republic of	2008
GQ475330.1	HBV-C	Korea, Republic of	2008
GQ475329.1	HBV-B	Korea, Republic of	2008
GQ475328.1	HBV-B	Korea, Republic of	2008
GQ475327.1	HBV-B	Korea, Republic of	2008
GQ475326.1	HBV-B	Korea, Republic of	2008
GQ475325.1	HBV-B	Korea, Republic of	2008
GQ475324.1	HBV-B	Korea, Republic of	2008
GQ475323.1	HBV-B	Korea, Republic of	2008
GQ475322.1	HBV-B	Korea, Republic of	2008
GQ475321.1	HBV-B	Korea, Republic of	2008
GQ475320.1	HBV-B	Korea, Republic of	2008
GQ475319.1	HBV-B	Korea, Republic of	2008
GQ475318.1	HBV-B	Korea, Republic of	2008
GQ475317.1	HBV-B	Korea, Republic of	2008
GQ475316.1	HBV-B	Korea, Republic of	2008
GQ475315.1	HBV-B	Korea, Republic of	2008
GQ475314.1	HBV-B	Korea, Republic of	2008
GQ475313.1	HBV-B	Korea, Republic of	2008
GQ475312.1	HBV-B	Korea, Republic of	2008
GQ475311.1	HBV-B	Korea, Republic of	2008
GQ475310.1	HBV-B	Korea, Republic of	2008
GQ475309.1	HBV-C	Korea, Republic of	2008
GQ475308.1	HBV-B	Korea, Republic of	2008
GQ475307.1	HBV-B	Korea, Republic of	2008
GQ475306.1	HBV-B	Korea, Republic of	2008
GQ475305.1	HBV-B	Korea, Republic of	2008
GQ377644.1	HBV-B	China	2005
GQ377643.1	HBV-B	China	2005
GQ377642.1	HBV-C	China	2005
GQ377641.1	HBV-B	China	2005
GQ377640.1	HBV-C	China	2005
GQ377639.1	HBV-B	China	2005
GQ377638.1	HBV-B	China	2005
GQ377637.1	HBV-C	China	2005
GQ377636.1	HBV-C	China	2005
GQ377635.1	HBV-C	China	2008
GQ377634.1	HBV-B	China	2008
GQ377633.1	HBV-C	China	2008
GQ377632.1	HBV-C	China	2008
GQ377631.1	HBV-C	China	2008
GQ377630.1	HBV-C	China	2007
GQ377629.1	HBV-B	China	2007
GQ377628.1	HBV-C	China	2007
GQ377627.1	HBV-D	China	2007
GQ377626.1	HBV-B	China	2007
GQ377625.1	HBV-B	China	2007
GQ377624.1	HBV-C	China	2007
GQ377623.1	HBV-C	China	2007
GQ377622.1	HBV-B	China	2007
GQ377621.1	HBV-C	China	2007
GQ377620.1	HBV-C	China	2007
GQ377619.1	HBV-C	China	2007
GQ377618.1	HBV-B	China	2007
GQ377617.1	HBV-C	China	2007
GQ377616.1	HBV-C	China	2007
GQ377615.1	HBV-C	China	2007
GQ377614.1	HBV-B	China	2007
GQ377613.1	HBV-B	China	2007
GQ377612.1	HBV-B	China	2007
GQ377611.1	HBV-C	China	2007
GQ377610.1	HBV-B	China	2007
GQ377609.1	HBV-C	China	2007
GQ377608.1	HBV-C	China	2007
GQ377607.1	HBV-C	China	2007
GQ377606.1	HBV-B	China	2007
GQ377605.1	HBV-C	China	2007
GQ377604.1	HBV-B	China	2007
GQ377603.1	HBV-C	China	2007
GQ377602.1	HBV-B	China	2007
GQ377601.1	HBV-C	China	2007
GQ377600.1	HBV-C	China	2007
GQ377599.1	HBV-C	China	2007
GQ377598.1	HBV-C	China	2007
GQ377597.1	HBV-C	China	2007
GQ377596.1	HBV-B	China	2007
GQ377595.1	HBV-B	China	2007
GQ377594.1	HBV-B	China	2007
GQ377593.1	HBV-C	China	2007
GQ377592.1	HBV-B	China	2007
GQ377591.1	HBV-C	China	2007
GQ377590.1	HBV-B	China	2007
GQ377589.1	HBV-D	China	2007
GQ377588.1	HBV-B	China	2007
GQ377587.1	HBV-B	China	2007
GQ377586.1	HBV-C	China	2007
GQ377585.1	HBV-B	China	2007
GQ377584.1	HBV-C	China	2007
GQ377583.1	HBV-C	China	2007
GQ377582.1	HBV-B	China	2007
GQ377581.1	HBV-C	China	2006
GQ377580.1	HBV-C	China	2006
GQ377579.1	HBV-C	China	2006
GQ377578.1	HBV-C	China	2006
GQ377577.1	HBV-C	China	2006
GQ377576.1	HBV-C	China	2006
GQ377575.1	HBV-C	China	2006
GQ377574.1	HBV-C	China	2006
GQ377573.1	HBV-B	China	2006
GQ377572.1	HBV-C	China	2006
GQ377571.1	HBV-C	China	2006
GQ377570.1	HBV-B	China	2006
GQ377569.1	HBV-B	China	2006
GQ377568.1	HBV-B	China	2006
GQ377567.1	HBV-B	China	2006
GQ377566.1	HBV-B	China	2006
GQ377565.1	HBV-B	China	2006
GQ377564.1	HBV-B	China	2006
GQ377563.1	HBV-C	China	2006
GQ377562.1	HBV-B	China	2006
GQ377561.1	HBV-B	China	2006
GQ377560.1	HBV-C	China	2006
GQ377559.1	HBV-B	China	2006
GQ377558.1	HBV-B	China	2006
GQ377557.1	HBV-C	China	2006
GQ377556.1	HBV-B	China	2006
GQ377555.1	HBV-C	China	2006
GQ377554.1	HBV-B	China	2006
GQ377553.1	HBV-C	China	2006
GQ377552.1	HBV-C	China	2006
GQ377551.1	HBV-C	China	2006
GQ377550.1	HBV-B	China	2006
GQ377549.1	HBV-B	China	2006
GQ377548.1	HBV-C	China	2006
GQ377547.1	HBV-B	China	2006
GQ377546.1	HBV-C	China	2006
GQ377545.1	HBV-B	China	2006
GQ377544.1	HBV-C	China	2006
GQ377543.1	HBV-C	China	2006
GQ377542.1	HBV-B	China	2006
GQ377541.1	HBV-C	China	2006
GQ377540.1	HBV-C	China	2006
GQ377539.1	HBV-B	China	2006
GQ377538.1	HBV-C	China	2006
GQ377537.1	HBV-B	China	2006
GQ377536.1	HBV-C	China	2006
GQ377535.1	HBV-C	China	2006
GQ377534.1	HBV-C	China	2006
GQ377533.1	HBV-C	China	2006
GQ377532.1	HBV-D	China	2006
GQ377531.1	HBV-C	China	2006
GQ377530.1	HBV-C	China	2006
GQ377529.1	HBV-C	China	2006
GQ377528.1	HBV-C	China	2006
GQ377527.1	HBV-C	China	2006
GQ377526.1	HBV-C	China	2006
GQ377525.1	HBV-B	China	2006
GQ377524.1	HBV-C	China	2006
GQ377523.1	HBV-C	China	2006
GQ377522.1	HBV-C	China	2006
GQ377521.1	HBV-C	China	2006
GQ377520.1	HBV-C	China	2006
GQ377519.1	HBV-B	China	2006
GQ377518.1	HBV-C	China	2006
GQ377517.1	HBV-C	China	2006
GQ377516.1	HBV-C	China	2006
GQ377515.1	HBV-C	China	2006
GQ377514.1	HBV-C	China	2006
GQ372968.1	HBV-C	China	2009
GQ358159.1	HBV-D	Indonesia	2007
GQ358158.1	HBV-C	Indonesia	2007
GQ358157.1	HBV-C	Indonesia	2007
GQ358156.1	HBV-C	Indonesia	2007
GQ358155.1	HBV-C	Indonesia	2007
GQ358154.1	HBV-C	Indonesia	2007
GQ358153.1	HBV-C	Indonesia	2007
GQ358152.1	HBV-B	Indonesia	2005
GQ358151.1	HBV-B	Indonesia	2005
GQ358150.1	HBV-B	Indonesia	2005
GQ358149.1	HBV-B	Indonesia	2005
GQ358148.1	HBV-B	Indonesia	2005
GQ358147.1	HBV-B	Indonesia	2005
GQ358146.1	HBV-B	Indonesia	2005
GQ358145.1	HBV-B	Indonesia	2005
GQ358144.1	HBV-B	Indonesia	2005
GQ358143.1	HBV-B	Indonesia	2005
GQ358142.1	HBV-B	Indonesia	2005
GQ358141.1	HBV-B	Indonesia	2005
GQ358140.1	HBV-B	Indonesia	2005
GQ358139.1	HBV-B	Indonesia	2005
GQ358138.1	HBV-B	Indonesia	2005
GQ358137.1	HBV-B	Indonesia	2005
GQ358136.1	HBV-B	Indonesia	2007
GQ331048.1	HBV-A	Belgium	2001
GQ331047.1	HBV-A	Belgium	1998
GQ331046.1	HBV-A	Belgium	2006
GQ259588.1	HBV-C	China	2002
GQ227697.1	HBV-C	China	2007
GQ227696.1	HBV-C	China	2002
GQ227695.1	HBV-C	China	2002
GQ227694.1	HBV-C	China	2002
GQ227693.1	HBV-C	China	2002
GQ227692.1	HBV-C	China	2007
GQ205441.1	HBV-C	China	2009
GQ205440.1	HBV-B	China	2009
GQ205389.1	HBV-D	India	2008
GQ205388.1	HBV-D	India	2008
GQ205387.1	HBV-D	India	2008
GQ205386.1	HBV-D	India	2008
GQ205385.1	HBV-D	India	2008
GQ205384.1	HBV-D	India	2008
GQ205383.1	HBV-D	India	2008
GQ205382.1	HBV-D	India	2008
GQ205381.1	HBV-D	India	2008
GQ205380.1	HBV-D	India	2007
GQ205379.1	HBV-D	India	2007
GQ205378.1	HBV-D	India	2007
GQ205377.1	HBV-D	India	2007
GQ183486.1	HBV-D	India	2009
GQ183485.1	HBV-D	India	2009
GQ183484.1	HBV-D	India	2009
GQ183483.1	HBV-D	India	2009
GQ183482.1	HBV-D	India	2009
GQ183481.1	HBV-D	India	2009
GQ183480.1	HBV-D	India	2009
GQ183479.1	HBV-D	India	2009
GQ183478.1	HBV-D	India	2009
GQ183477.1	HBV-D	India	2009
GQ183476.1	HBV-D	India	2009
GQ183475.1	HBV-D	India	2009
GQ183474.1	HBV-D	India	2009
GQ183473.1	HBV-D	India	2009
GQ183472.1	HBV-D	India	2009
GQ183471.1	HBV-D	India	2009
GQ183470.1	HBV-D	India	2009
GQ183469.1	HBV-D	India	2009
GQ183468.1	HBV-D	India	2009
GQ183467.1	HBV-D	India	2009
GQ183466.1	HBV-D	India	2009
GQ183465.1	HBV-D	India	2009
GQ183464.1	HBV-D	India	2009
GQ183463.1	HBV-D	India	2009
GQ183462.1	HBV-D	India	2009
GQ183461.1	HBV-D	India	2009
GQ183460.1	HBV-D	India	2009
GQ183459.1	HBV-D	India	2009
GQ183458.1	HBV-D	India	2009
GQ183457.1	HBV-D	India	2009
GQ183456.1	HBV-D	India	2009
GQ183455.1	HBV-D	India	2009
GQ183454.1	HBV-D	India	2009
GQ183453.1	HBV-D	India	2009
GQ183452.1	HBV-D	India	2009
GQ183451.1	HBV-D	India	2009
GQ183450.1	HBV-D	India	2009
GQ183449.1	HBV-D	India	2009
GQ183448.1	HBV-D	India	2009
GQ161838.1	HBV-A	Guinea	2006
GQ161837.1	HBV-A	Guinea	2006
GQ161836.1	HBV-E	Guinea	2006
GQ161835.1	HBV-E	Guinea	2006
GQ161834.1	HBV-E	Guinea	2006
GQ161833.1	HBV-E	Guinea	2006
GQ161832.1	HBV-E	Guinea	2006
GQ161831.1	HBV-E	Guinea	2006
GQ161830.1	HBV-E	Guinea	2006
GQ161829.1	HBV-E	Guinea	2006
GQ161828.1	HBV-E	Guinea	2006
GQ161827.1	HBV-E	Guinea	2006
GQ161826.1	HBV-E	Guinea	2006
GQ161825.1	HBV-E	Guinea	2006
GQ161824.1	HBV-E	Guinea	2006
GQ161823.1	HBV-E	Guinea	2006
GQ161822.1	HBV-E	Guinea	2006
GQ161821.1	HBV-E	Guinea	2006
GQ161820.1	HBV-E	Guinea	2006
GQ161819.1	HBV-E	Guinea	2006
GQ161818.1	HBV-E	Guinea	2006
GQ161817.1	HBV-E	Guinea	2006
GQ161816.1	HBV-E	Guinea	2006
GQ161815.1	HBV-E	Guinea	2006
GQ161814.1	HBV-E	Guinea	2006
GQ161813.1	HBV-A	Guinea	2006
GQ161812.1	HBV-E	Guinea	2006
GQ161811.1	HBV-E	Guinea	2006
GQ161810.1	HBV-E	Guinea	2006
GQ161809.1	HBV-E	Guinea	2006
GQ161808.1	HBV-E	Guinea	2006
GQ161807.1	HBV-E	Guinea	2006
GQ161806.1	HBV-E	Guinea	2006
GQ161805.1	HBV-E	Guinea	2006
GQ161804.1	HBV-E	Guinea	2006
GQ161803.1	HBV-E	Guinea	2006
GQ161802.1	HBV-E	Guinea	2006
GQ161801.1	HBV-E	Guinea	2006
GQ161800.1	HBV-E	Guinea	2006
GQ161799.1	HBV-E	Guinea	2006
GQ161798.1	HBV-E	Guinea	2006
GQ161797.1	HBV-E	Guinea	2006
GQ161796.1	HBV-E	Guinea	2006
GQ161795.1	HBV-E	Guinea	2006
GQ161794.1	HBV-E	Guinea	2006
GQ161793.1	HBV-E	Guinea	2006
GQ161792.1	HBV-E	Guinea	2006
GQ161791.1	HBV-E	Guinea	2006
GQ161790.1	HBV-E	Guinea	2006
GQ161789.1	HBV-E	Guinea	2006
GQ161788.1	HBV-A	Guinea	2006
GQ161787.1	HBV-E	Guinea	2006
GQ161786.1	HBV-E	Guinea	2006
GQ161785.1	HBV-E	Guinea	2006
GQ161784.1	HBV-E	Guinea	2006
GQ161783.1	HBV-E	Guinea	2006
GQ161782.1	HBV-E	Guinea	2006
GQ161781.1	HBV-E	Guinea	2006
GQ161780.1	HBV-E	Guinea	2006
GQ161779.1	HBV-E	Guinea	2006
GQ161778.1	HBV-E	Guinea	2006
GQ161777.1	HBV-E	Guinea	2006
GQ161776.1	HBV-E	Guinea	2006
GQ161775.1	HBV-E	Guinea	2006
GQ161774.1	HBV-E	Guinea	2006
GQ161773.1	HBV-E	Guinea	2006
GQ161772.1	HBV-E	Guinea	2006
GQ161771.1	HBV-E	Guinea	2006
GQ161770.1	HBV-E	Guinea	2006
GQ161769.1	HBV-E	Guinea	2006
GQ161768.1	HBV-E	Guinea	2006
GQ161767.1	HBV-A	Guinea	2006
GQ161766.1	HBV-E	Guinea	2006
GQ161765.1	HBV-E	Guinea	2006
GQ161764.1	HBV-E	Guinea	2006
GQ161763.1	HBV-E	Guinea	2006
GQ161762.1	HBV-E	Guinea	2006
GQ161761.1	HBV-E	Guinea	2006
GQ161760.1	HBV-E	Guinea	2006
GQ161759.1	HBV-E	Guinea	2006
GQ161758.1	HBV-E	Guinea	2006
GQ161757.1	HBV-E	Guinea	2006
GQ161756.1	HBV-E	Guinea	2006
GQ161755.1	HBV-E	Guinea	2006
GQ161754.1	HBV-D	Ghana	2000
GQ161753.1	HBV-A	Ghana	2000
FJ904447.1	HBV-D	Tunisia	2006
FJ904446.1	HBV-D	Tunisia	2006
FJ904445.1	HBV-D	Tunisia	2006
FJ904444.1	HBV-D	Tunisia	2006
FJ904443.1	HBV-D	Tunisia	2005
FJ904442.1	HBV-D	Tunisia	2005
FJ904438.1	HBV-D	Tunisia	2006
FJ904437.1	HBV-D	Tunisia	2006
FJ904435.1	HBV-D	Tunisia	2006
FJ904433.1	HBV-D	Tunisia	2005
FJ904432.1	HBV-D	Tunisia	2006
FJ904430.1	HBV-D	Tunisia	2005
FJ904429.1	HBV-D	Tunisia	2006
FJ904428.1	HBV-D	Tunisia	2006
FJ904427.1	HBV-D	Tunisia	2006
FJ904426.1	HBV-D	Tunisia	2006
FJ904425.1	HBV-D	Tunisia	2006
FJ904424.1	HBV-D	Tunisia	2006
FJ904423.1	HBV-C	Tunisia	2006
FJ904422.1	HBV-D	Tunisia	2006
FJ904421.1	HBV-D	Tunisia	2006
FJ904420.1	HBV-D	Tunisia	2006
FJ904417.1	HBV-D	Tunisia	2006
FJ904416.1	HBV-D	Tunisia	2006
FJ904415.1	HBV-D	Tunisia	2006
FJ904414.1	HBV-D	Tunisia	2006
FJ904413.1	HBV-D	Tunisia	2006
FJ904412.1	HBV-D	Tunisia	2006
FJ904411.1	HBV-A	Tunisia	2006
FJ904410.1	HBV-D	Tunisia	2006
FJ904409.1	HBV-D	Tunisia	2006
FJ904408.1	HBV-D	Tunisia	2006
FJ904406.1	HBV-D	Tunisia	2006
FJ904405.1	HBV-D	Tunisia	2006
FJ904403.1	HBV-D	Tunisia	2006
FJ904402.1	HBV-D	Tunisia	2006
FJ904401.1	HBV-D	Tunisia	2006
FJ904400.1	HBV-D	Tunisia	2006
FJ904399.1	HBV-D	Tunisia	2005
FJ904398.1	HBV-D	Tunisia	2006
FJ904397.1	HBV-D	Tunisia	2006
FJ904396.1	HBV-D	Tunisia	2006
FJ904394.1	HBV-D	Tunisia	2005
FJ899796.1	HBV-C	China	2006
FJ899795.1	HBV-C	China	2006
FJ899794.1	HBV-C	China	2006
FJ899793.1	HBV-C	China	2006
FJ899792.1	HBV-D	China	2007
FJ899791.1	HBV-B	China	2007
FJ899790.1	HBV-B	China	2007
FJ899789.1	HBV-C	China	2007
FJ899788.1	HBV-C	China	2007
FJ899787.1	HBV-B	China	2007
FJ899786.1	HBV-B	China	2007
FJ899785.1	HBV-B	China	2007
FJ899784.1	HBV-B	China	2007
FJ899783.1	HBV-C	China	2007
FJ899782.1	HBV-C	China	2007
FJ899781.1	HBV-C	China	2007
FJ899780.1	HBV-C	China	2007
FJ899779.1	HBV-B	China	2007
FJ899778.1	HBV-C	China	2006
FJ899777.1	HBV-C	China	2006
FJ899776.1	HBV-C	China	2006
FJ899775.1	HBV-C	China	2006
FJ899774.1	HBV-C	China	2006
FJ899773.1	HBV-C	China	2006
FJ899772.1	HBV-C	China	2006
FJ899771.1	HBV-C	China	2006
FJ899770.1	HBV-C	China	2006
FJ899769.1	HBV-C	China	2006
FJ899768.1	HBV-C	China	2006
FJ899767.1	HBV-C	China	2006
FJ899766.1	HBV-C	China	2006
FJ899765.1	HBV-C	China	2006
FJ899764.1	HBV-C	China	2006
FJ899763.1	HBV-C	China	2006
FJ899762.1	HBV-C	China	2006
FJ899761.1	HBV-C	China	2006
FJ882618.1	HBV-I	Canada	2008
FJ882617.1	HBV-I	Canada	2008
FJ882616.1	HBV-I	Canada	1999
FJ882615.1	HBV-I	Canada	2004
FJ882614.1	HBV-I	Canada	2002
